日期,班次,工序,机台,工单号,卡号,料号,标准节拍,标准产量,实际产量,实际节拍
2026-09-03T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,37,UK561M200N300AP4APR,17,2040,1207,10.058333333333334
2026-09-03T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,38,UK561M200N300AP4APR,17,2040,1440,12
2026-09-03T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,39,UK561M200N300AP4APR,17,2040,1440,12
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,43,UK561M200N300AP4APR,17,5100,1181,3.9366666666666665
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000384,14,UK561M200N300AP4APR,17,5100,1204,4.013333333333334
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,4,UK561M200N300AP4APR,17,2550,1200,8
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,35,UK561M200N300AP4APR,17,2550,1183,7.886666666666666
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,39,UK561M200N300AP4APR,17,2550,1183,7.886666666666666
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,41,UK561M200N300AP4APR,17,2550,1196,7.973333333333334
2026-09-05T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000303,42,UK561M200N300AP4APR,17,10200,1126,1.8766666666666665
2026-08-22T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,5,UK561M200N300AP4APR,19,11400,1192,1.9866666666666668
2026-08-23T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,1,UK561M200N300AP4APR,19,1629,1237,14.417249417249419
2026-08-23T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,4,UK561M200N300AP4APR,19,1629,1210,14.102564102564104
2026-08-23T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,7,UK561M200N300AP4APR,19,1629,1184,13.799533799533801
2026-08-23T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,18,UK561M200N300AP4APR,19,1629,1220,14.21911421911422
2026-08-23T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,1,UK561M200N300AP4APR,19,1629,1368,15.944055944055945
2026-08-23T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,5,UK561M200N300AP4APR,19,1629,1114,12.983682983682984
2026-08-23T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,8,UK561M200N300AP4APR,19,1629,1183,13.787878787878787
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,3,UK561M200N300AP4APR,19,1267,1180,17.701770177017703
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,6,UK561M200N300AP4APR,19,1267,1197,17.956795679567957
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,8,UK561M200N300AP4APR,19,1267,1179,17.686768676867686
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,16,UK561M200N300AP4APR,19,1267,1223,18.346834683468348
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,20,UK561M200N300AP4APR,19,1267,1151,17.266726672667268
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,23,UK561M200N300AP4APR,19,1267,1194,17.91179117911791
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,2,UK561M200N300AP4APR,19,1267,1402,21.032103210321033
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,3,UK561M200N300AP4APR,19,1267,1433,21.497149714971496
2026-08-23T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,4,UK561M200N300AP4APR,19,1267,1440,21.602160216021602
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,11,UK561M200N300AP4APR,19,2280,1225,10.208333333333334
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,13,UK561M200N300AP4APR,19,2280,1220,10.166666666666666
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,34,UK561M200N300AP4APR,19,2280,1184,9.866666666666667
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,22,UK561M200N300AP4APR,19,2280,1426,11.883333333333333
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,26,UK561M200N300AP4APR,19,2280,1405,11.708333333333334
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000300,24,UK561M200N300AP4APR,19,1900,1194,11.916167664670658
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000300,30,UK561M200N300AP4APR,19,1900,1187,11.846307385229542
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000300,32,UK561M200N300AP4APR,19,1900,1193,11.9061876247505
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000301,19,UK561M200N300AP4APR,19,1900,1184,11.816367265469063
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000301,21,UK561M200N300AP4APR,19,1900,1196,11.936127744510978
2026-08-24T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000301,25,UK561M200N300AP4APR,19,1900,1400,13.972055888223553
2026-08-24T00:00:00,A,3164 制造六处老化选别,6FX02,SF313-2608000300,9,UK561M200N300AP4APR,19,5700,1215,4.05
2026-08-24T00:00:00,A,3164 制造六处老化选别,6FX02,SF313-2608000301,14,UK561M200N300AP4APR,19,5700,1422,4.74
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,2,UK561M200N300AP4APR,19,1140,1240,20.666666666666668
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,15,UK561M200N300AP4APR,19,1140,1240,20.666666666666668
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,19,UK561M200N300AP4APR,19,1140,1228,20.466666666666665
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,31,UK561M200N300AP4APR,19,1140,1207,20.116666666666667
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,33,UK561M200N300AP4APR,19,1140,1199,19.983333333333334
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,6,UK561M200N300AP4APR,19,1140,1114,18.566666666666666
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,7,UK561M200N300AP4APR,19,1140,1192,19.866666666666667
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,13,UK561M200N300AP4APR,19,1140,1402,23.366666666666667
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,16,UK561M200N300AP4APR,19,1140,1405,23.416666666666668
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,24,UK561M200N300AP4APR,19,1140,1402,23.366666666666667
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000300,17,UK561M200N300AP4APR,19,1900,1225,12.22554890219561
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000300,26,UK561M200N300AP4APR,19,1900,1212,12.095808383233534
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000301,17,UK561M200N300AP4APR,19,1900,1171,11.686626746506986
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000301,18,UK561M200N300AP4APR,19,1900,1435,14.321357285429142
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000301,23,UK561M200N300AP4APR,19,1900,1176,11.736526946107785
2026-08-24T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000301,29,UK561M200N300AP4APR,19,1900,1418,14.151696606786427
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,37,UK561M200N300AP4APR,19,1267,1136,17.04170417041704
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,38,UK561M200N300AP4APR,19,1267,1160,17.4017401740174
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000300,40,UK561M200N300AP4APR,19,1267,1175,17.626762676267624
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,9,UK561M200N300AP4APR,19,1267,1431,21.46714671467147
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,11,UK561M200N300AP4APR,19,1267,1430,21.45214521452145
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,20,UK561M200N300AP4APR,19,1267,1436,21.542154215421544
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,35,UK561M200N300AP4APR,19,1267,1160,17.4017401740174
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,37,UK561M200N300AP4APR,19,1267,1428,21.422142214221424
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000303,6,UK561M200N300AP4APR,19,1267,1200,18.001800180018
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000300,10,UK561M200N300AP4APR,19,11400,1238,2.0633333333333335
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000300,22,UK561M200N300AP4APR,19,1425,1231,16.413333333333334
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000300,27,UK561M200N300AP4APR,19,1425,1199,15.986666666666668
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,1,UK561M200N300AP4APR,19,1425,1200,16
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,8,UK561M200N300AP4APR,19,1425,1432,19.093333333333334
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,10,UK561M200N300AP4APR,19,1425,1439,19.186666666666667
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,11,UK561M200N300AP4APR,19,1425,1435,19.133333333333333
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,12,UK561M200N300AP4APR,19,1425,1200,16
2026-08-25T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,13,UK561M200N300AP4APR,19,1425,1200,16
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,28,UK561M200N300AP4APR,19,1267,1176,17.64176417641764
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,29,UK561M200N300AP4APR,19,1267,1201,18.016801680168015
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,35,UK561M200N300AP4APR,19,1267,1219,18.286828682868286
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,42,UK561M200N300AP4APR,19,1267,1170,17.551755175517552
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,12,UK561M200N300AP4APR,19,1267,1422,21.33213321332133
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,30,UK561M200N300AP4APR,19,1267,1405,21.077107710771077
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,31,UK561M200N300AP4APR,19,1267,1161,17.41674167416742
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,33,UK561M200N300AP4APR,19,1267,1431,21.46714671467147
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000303,3,UK561M200N300AP4APR,19,1267,1200,18.001800180018
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000303,7,UK561M200N300AP4APR,19,11400,1184,1.9733333333333334
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000300,12,UK561M200N300AP4APR,19,1900,1229,12.26546906187625
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000300,21,UK561M200N300AP4APR,19,1900,1440,14.371257485029941
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000301,10,UK561M200N300AP4APR,19,1900,1418,14.151696606786427
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000301,15,UK561M200N300AP4APR,19,1900,1390,13.872255489021958
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000301,27,UK561M200N300AP4APR,19,1900,1416,14.13173652694611
2026-08-25T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000301,28,UK561M200N300AP4APR,19,1900,1399,13.962075848303394
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,7,UK561M200N300AP4APR,19,1900,1225,12.22554890219561
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,11,UK561M200N300AP4APR,19,1900,1234,12.315369261477047
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,17,UK561M200N300AP4APR,19,1900,1232,12.295409181636728
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000303,2,UK561M200N300AP4APR,19,1900,1197,11.946107784431138
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000303,4,UK561M200N300AP4APR,19,1900,1183,11.806387225548901
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000303,5,UK561M200N300AP4APR,19,1900,1185,11.826347305389222
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,14,UK561M200N300AP4APR,19,1629,1200,13.986013986013987
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,15,UK561M200N300AP4APR,19,1629,1200,13.986013986013987
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,20,UK561M200N300AP4APR,19,1629,1437,16.74825174825175
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,21,UK561M200N300AP4APR,19,1629,1438,16.75990675990676
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,24,UK561M200N300AP4APR,19,1629,1435,16.724941724941726
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,25,UK561M200N300AP4APR,19,1629,1400,16.317016317016318
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,27,UK561M200N300AP4APR,19,1629,1400,16.317016317016318
2026-08-26T00:00:00,A,3164 制造六处老化选别,6D0017,SF313-2608000302,18,UK561M200N300AP4APR,19,11400,1221,2.035
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,41,UK561M200N300AP4APR,19,1267,1194,17.91179117911791
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,43,UK561M200N300AP4APR,19,1267,1200,18.001800180018
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,32,UK561M200N300AP4APR,19,1267,1417,21.25712571257126
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,36,UK561M200N300AP4APR,19,1267,1432,21.482148214821482
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000301,38,UK561M200N300AP4APR,19,1267,1432,21.482148214821482
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,1,UK561M200N300AP4APR,19,1267,1435,21.52715271527153
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,5,UK561M200N300AP4APR,19,1267,1405,21.077107710771077
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,14,UK561M200N300AP4APR,19,1267,1194,17.91179117911791
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,16,UK561M200N300AP4APR,19,1267,1187,17.80678067806781
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000300,25,UK561M200N300AP4APR,19,1425,1218,16.240000000000002
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000300,36,UK561M200N300AP4APR,19,1425,1198,15.973333333333333
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,16,UK561M200N300AP4APR,19,1425,1200,16
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,17,UK561M200N300AP4APR,19,1425,1200,16
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,22,UK561M200N300AP4APR,19,1425,1428,19.04
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,23,UK561M200N300AP4APR,19,1425,1434,19.119999999999997
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000304,3,UK561M200N300AP4APR,19,1425,1248,16.64
2026-08-26T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000304,9,UK561M200N300AP4APR,19,1425,1253,16.706666666666667
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,22,UK561M200N300AP4APR,19,1425,1212,16.16
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,24,UK561M200N300AP4APR,19,1425,1185,15.8
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,26,UK561M200N300AP4APR,19,1425,1212,16.16
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,28,UK561M200N300AP4APR,19,1425,1191,15.88
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,32,UK561M200N300AP4APR,19,1425,1193,15.906666666666666
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000303,9,UK561M200N300AP4APR,19,1425,1173,15.64
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,1,UK561M200N300AP4APR,19,1425,1241,16.546666666666667
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,2,UK561M200N300AP4APR,19,1425,1244,16.586666666666666
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,29,UK561M200N300AP4APR,19,1900,1400,13.972055888223553
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,30,UK561M200N300AP4APR,19,1900,1400,13.972055888223553
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,35,UK561M200N300AP4APR,19,1900,1433,14.301397205588822
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,37,UK561M200N300AP4APR,19,1900,1400,13.972055888223553
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000303,38,UK561M200N300AP4APR,19,1900,1400,13.972055888223553
2026-08-27T00:00:00,A,3164 制造六处老化选别,6D0015,SF313-2608000304,7,UK561M200N300AP4APR,19,1900,1240,12.375249500998006
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000300,14,UK561M200N300AP4APR,19,1140,1212,20.2
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,3,UK561M200N300AP4APR,19,1140,1424,23.733333333333334
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,8,UK561M200N300AP4APR,19,1140,1427,23.783333333333335
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,9,UK561M200N300AP4APR,19,1140,1213,20.216666666666665
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,10,UK561M200N300AP4APR,19,1140,1419,23.65
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,12,UK561M200N300AP4APR,19,1140,1185,19.75
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,13,UK561M200N300AP4APR,19,1140,1224,20.4
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000303,18,UK561M200N300AP4APR,19,1140,1205,20.083333333333332
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000303,19,UK561M200N300AP4APR,19,1140,1239,20.65
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,4,UK561M200N300AP4APR,19,1140,1225,20.416666666666668
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000302,15,UK561M200N300AP4APR,19,1629,1231,14.347319347319347
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,26,UK561M200N300AP4APR,19,1629,1400,16.317016317016318
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,28,UK561M200N300AP4APR,19,1629,1400,16.317016317016318
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,33,UK561M200N300AP4APR,19,1629,1434,16.713286713286713
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,34,UK561M200N300AP4APR,19,1629,1416,16.503496503496507
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,39,UK561M200N300AP4APR,19,1629,1400,16.317016317016318
2026-08-27T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,40,UK561M200N300AP4APR,19,1629,1400,16.317016317016318
2026-08-28T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000301,40,UK561M200N300AP4APR,19,1629,1152,13.426573426573427
2026-08-28T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,4,UK561M200N300AP4APR,19,1629,1179,13.741258741258742
2026-08-28T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,6,UK561M200N300AP4APR,19,1629,1190,13.86946386946387
2026-08-28T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,19,UK561M200N300AP4APR,19,1629,1201,13.997668997668997
2026-08-28T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,23,UK561M200N300AP4APR,19,1629,1220,14.21911421911422
2026-08-28T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,38,UK561M200N300AP4APR,19,1629,1196,13.93939393939394
2026-08-28T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,42,UK561M200N300AP4APR,19,1629,1213,14.137529137529137
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,20,UK561M200N300AP4APR,19,1140,1222,20.366666666666667
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,21,UK561M200N300AP4APR,19,1140,1220,20.333333333333332
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,25,UK561M200N300AP4APR,19,1140,1221,20.35
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,27,UK561M200N300AP4APR,19,1140,1211,20.183333333333334
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,30,UK561M200N300AP4APR,19,1140,1192,19.866666666666667
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,44,UK561M200N300AP4APR,19,1140,1218,20.3
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,11,UK561M200N300AP4APR,19,1140,1163,19.383333333333333
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,13,UK561M200N300AP4APR,19,1140,1189,19.816666666666666
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,14,UK561M200N300AP4APR,19,1140,1234,20.566666666666666
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,15,UK561M200N300AP4APR,19,1140,1247,20.783333333333335
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,36,UK561M200N300AP4APR,19,5700,1424,11.866666666666667
2026-08-28T00:00:00,B,3164 制造六处老化选别,6D0015,SF313-2608000303,41,UK561M200N300AP4APR,19,5700,1400,11.666666666666666
2026-08-29T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,2,UK561M200N300AP4APR,19,2850,1220,8.133333333333333
2026-08-29T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,10,UK561M200N300AP4APR,19,2850,1197,7.9799999999999995
2026-08-29T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,12,UK561M200N300AP4APR,19,2850,1187,7.913333333333334
2026-08-29T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,19,UK561M200N300AP4APR,19,2850,1220,8.133333333333333
2026-08-29T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000303,32,UK561M200N300AP4APR,19,1629,1200,13.986013986013987
2026-08-29T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,5,UK561M200N300AP4APR,19,1629,1140,13.286713286713287
2026-08-29T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,6,UK561M200N300AP4APR,19,1629,1162,13.543123543123544
2026-08-29T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,16,UK561M200N300AP4APR,19,1629,1242,14.475524475524475
2026-08-29T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,17,UK561M200N300AP4APR,19,1629,1243,14.487179487179487
2026-08-29T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,18,UK561M200N300AP4APR,19,1629,1236,14.405594405594407
2026-08-29T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,22,UK561M200N300AP4APR,19,1629,1246,14.522144522144522
2026-08-31T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,29,UK561M200N300AP4APR,19,2280,1208,10.066666666666666
2026-08-31T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,31,UK561M200N300AP4APR,19,2280,1207,10.058333333333334
2026-08-31T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,28,UK561M200N300AP4APR,19,2280,1155,9.625
2026-08-31T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,30,UK561M200N300AP4APR,19,2280,1199,9.991666666666667
2026-08-31T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,3,UK561M200N300AP4APR,19,2280,1256,10.466666666666667
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,36,UK561M200N300AP4APR,19,1629,1428,16.643356643356643
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,37,UK561M200N300AP4APR,19,1629,1439,16.771561771561775
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,25,UK561M200N300AP4APR,19,1629,1200,13.986013986013987
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,26,UK561M200N300AP4APR,19,1629,1186,13.822843822843822
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,32,UK561M200N300AP4APR,19,1629,1195,13.927738927738929
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,33,UK561M200N300AP4APR,19,1629,1171,13.648018648018647
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,34,UK561M200N300AP4APR,19,1629,1189,13.857808857808859
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,33,UK561M200N300AP4APR,19,1267,1216,18.24182418241824
