日期,班次,统计时间,工序,产线设备,工单号,卡号,料号,在制数量（件）
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,29,UK561M200N300AP4APR,528
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,31,UK561M200N300AP4APR,360
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,33,UK561M200N300AP4APR,576
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,18,UK561M200N300AP4APR,168
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,20,UK561M200N300AP4APR,180
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,22,UK561M200N300AP4APR,408
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,24,UK561M200N300AP4APR,360
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,26,UK561M200N300AP4APR,576
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,28,UK561M200N300AP4APR,180
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,30,UK561M200N300AP4APR,552
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,32,UK561M200N300AP4APR,444
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,34,UK561M200N300AP4APR,240
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,28,UK561M200N300AP4APR,564
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,30,UK561M200N300AP4APR,516
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,32,UK561M200N300AP4APR,324
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,34,UK561M200N300AP4APR,468
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,6,UK561M200N300AP4APR,224
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,8,UK561M200N300AP4APR,464
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,13,UK561M200N300AP4APR,298
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,19,UK561M200N300AP4APR,322
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,13,UK561M200N300AP4APR,225
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,15,UK561M200N300AP4APR,309
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,17,UK561M200N300AP4APR,343
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000384,15,UK561M200N300AP4APR,186
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,1,UK561M200N300AP4APR,359
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,3,UK561M200N300AP4APR,577
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,4,UK561M200N300AP4APR,580
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,2,UK561M200N300AP4APR,468
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,14,UK561M200N300AP4APR,383
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,5,UK561M200N300AP4APR,467
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,6,UK561M200N300AP4APR,467
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,8,UK561M200N300AP4APR,500
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,9,UK561M200N300AP4APR,390
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,16,UK561M200N300AP4APR,192
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,17,UK561M200N300AP4APR,269
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,34,UK561M200N300AP4APR,423
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000382,5,UK561M200N300AP4APR,268
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000382,9,UK561M200N300AP4APR,311
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,5,UK561M200N300AP4APR,275
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,6,UK561M200N300AP4APR,548
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,8,UK561M200N300AP4APR,346
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,9,UK561M200N300AP4APR,334
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,10,UK561M200N300AP4APR,309
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,2,UK561M200N300AP4APR,556
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,7,UK561M200N300AP4APR,167
2026-09-01T00:00:00,B,2026-09-02T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,11,UK561M200N300AP4APR,490
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,27,UK561M200N300AP4APR,480
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,29,UK561M200N300AP4APR,407
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,31,UK561M200N300AP4APR,468
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,33,UK561M200N300AP4APR,456
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,35,UK561M200N300AP4APR,708
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,23,UK561M200N300AP4APR,528
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,25,UK561M200N300AP4APR,792
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,27,UK561M200N300AP4APR,696
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,29,UK561M200N300AP4APR,744
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,31,UK561M200N300AP4APR,576
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,33,UK561M200N300AP4APR,792
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,18,UK561M200N300AP4APR,384
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,20,UK561M200N300AP4APR,396
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,22,UK561M200N300AP4APR,624
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,24,UK561M200N300AP4APR,576
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,26,UK561M200N300AP4APR,792
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,28,UK561M200N300AP4APR,396
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,30,UK561M200N300AP4APR,768
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,32,UK561M200N300AP4APR,660
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,34,UK561M200N300AP4APR,456
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,28,UK561M200N300AP4APR,780
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,30,UK561M200N300AP4APR,732
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,32,UK561M200N300AP4APR,540
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,34,UK561M200N300AP4APR,684
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,6,UK561M200N300AP4APR,448
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,8,UK561M200N300AP4APR,690
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,13,UK561M200N300AP4APR,522
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,19,UK561M200N300AP4APR,545
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,13,UK561M200N300AP4APR,439
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,15,UK561M200N300AP4APR,523
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,17,UK561M200N300AP4APR,556
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000384,15,UK561M200N300AP4APR,410
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,1,UK561M200N300AP4APR,575
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,3,UK561M200N300AP4APR,794
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,4,UK561M200N300AP4APR,789
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,2,UK561M200N300AP4APR,684
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,14,UK561M200N300AP4APR,606
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,5,UK561M200N300AP4APR,683
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,6,UK561M200N300AP4APR,683
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,8,UK561M200N300AP4APR,714
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,9,UK561M200N300AP4APR,603
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,16,UK561M200N300AP4APR,408
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,17,UK561M200N300AP4APR,490
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,34,UK561M200N300AP4APR,640
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000382,5,UK561M200N300AP4APR,488
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000382,9,UK561M200N300AP4APR,534
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,5,UK561M200N300AP4APR,482
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,6,UK561M200N300AP4APR,759
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,8,UK561M200N300AP4APR,561
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,9,UK561M200N300AP4APR,542
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,10,UK561M200N300AP4APR,524
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,2,UK561M200N300AP4APR,813
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,7,UK561M200N300AP4APR,381
2026-09-01T00:00:00,B,2026-09-02T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,11,UK561M200N300AP4APR,706
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,39,UK561M200N300AP4APR,240
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,39,UK561M200N300AP4APR,336
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,41,UK561M200N300AP4APR,168
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,38,UK561M200N300AP4APR,288
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,42,UK561M200N300AP4APR,288
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,38,UK561M200N300AP4APR,576
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,42,UK561M200N300AP4APR,492
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,24,UK561M200N300AP4APR,171
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,25,UK561M200N300AP4APR,405
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,27,UK561M200N300AP4APR,473
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,31,UK561M200N300AP4APR,260
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,18,UK561M200N300AP4APR,454
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,19,UK561M200N300AP4APR,341
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,22,UK561M200N300AP4APR,188
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000304,29,UK561M200N300AP4APR,229
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,10,UK561M200N300AP4APR,416
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,12,UK561M200N300AP4APR,278
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,15,UK561M200N300AP4APR,428
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,16,UK561M200N300AP4APR,205
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,20,UK561M200N300AP4APR,332
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,22,UK561M200N300AP4APR,195
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,23,UK561M200N300AP4APR,295
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,16,UK561M200N300AP4APR,216
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000303,31,UK561M200N300AP4APR,480
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,35,UK561M200N300AP4APR,252
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,1,UK561M200N300AP4APR,610
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,2,UK561M200N300AP4APR,179
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,7,UK561M200N300AP4APR,221
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,16,UK561M200N300AP4APR,376
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,4,UK561M200N300AP4APR,583
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,17,UK561M200N300AP4APR,405
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000302,40,UK561M200N300AP4APR,616
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000304,36,UK561M200N300AP4APR,341
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000382,2,UK561M200N300AP4APR,516
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000382,6,UK561M200N300AP4APR,548
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000382,8,UK561M200N300AP4APR,614
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000382,19,UK561M200N300AP4APR,446
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000383,14,UK561M200N300AP4APR,378
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000384,8,UK561M200N300AP4APR,428
2026-09-02T00:00:00,A,2026-09-02T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000384,16,UK561M200N300AP4APR,374
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,39,UK561M200N300AP4APR,83
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,39,UK561M200N300AP4APR,324
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,41,UK561M200N300AP4APR,72
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,38,UK561M200N300AP4APR,83
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,42,UK561M200N300AP4APR,288
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,38,UK561M200N300AP4APR,0
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,42,UK561M200N300AP4APR,384
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,24,UK561M200N300AP4APR,183
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,25,UK561M200N300AP4APR,208
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,27,UK561M200N300AP4APR,174
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,31,UK561M200N300AP4APR,236
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,18,UK561M200N300AP4APR,95
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,19,UK561M200N300AP4APR,377
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,22,UK561M200N300AP4APR,106
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000304,29,UK561M200N300AP4APR,95
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,10,UK561M200N300AP4APR,138
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,12,UK561M200N300AP4APR,0
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,15,UK561M200N300AP4APR,73
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,16,UK561M200N300AP4APR,72
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,20,UK561M200N300AP4APR,270
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,22,UK561M200N300AP4APR,329
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,23,UK561M200N300AP4APR,345
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,16,UK561M200N300AP4APR,149
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000303,31,UK561M200N300AP4APR,372
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,35,UK561M200N300AP4APR,286
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,1,UK561M200N300AP4APR,143
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,2,UK561M200N300AP4APR,359
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,7,UK561M200N300AP4APR,93
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000383,16,UK561M200N300AP4APR,111
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,4,UK561M200N300AP4APR,214
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,17,UK561M200N300AP4APR,331
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000302,40,UK561M200N300AP4APR,229
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000304,36,UK561M200N300AP4APR,341
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000382,2,UK561M200N300AP4APR,336
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000382,6,UK561M200N300AP4APR,112
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000382,8,UK561M200N300AP4APR,389
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000382,19,UK561M200N300AP4APR,173
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000383,14,UK561M200N300AP4APR,295
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000384,8,UK561M200N300AP4APR,202
2026-09-02T00:00:00,A,2026-09-02T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000384,16,UK561M200N300AP4APR,217
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,41,UK561M200N300AP4APR,216
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,43,UK561M200N300AP4APR,384
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,18,UK561M200N300AP4APR,298
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,21,UK561M200N300AP4APR,170
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,26,UK561M200N300AP4APR,322
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,28,UK561M200N300AP4APR,609
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,32,UK561M200N300AP4APR,358
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,33,UK561M200N300AP4APR,529
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,21,UK561M200N300AP4APR,532
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,23,UK561M200N300AP4APR,211
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,29,UK561M200N300AP4APR,405
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,12,UK561M200N300AP4APR,198
2026-09-02T00:00:00,B,2026-09-03T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,28,UK561M200N300AP4APR,288
